identity_time_interval,bill_billing_period_end_date,bill_billing_period_start_date,identity_line_item_id,line_item_blended_cost,line_item_unblended_cost,line_item_operation,line_item_product_code,line_item_resource_id,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,resource_tags,line_item_usage_start_date_comparison
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2wvr6j26rglks3t3kllq2m7z3q7qzzauvgp7s76natvxql3zfvua,3e-10,3e-10,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-east-2:076395046979:log-group:/aws/lambda/lambda_deploy_test,9e-09,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,c5ifrdoupi2fdxykik5c3s6k3mcjvdfiurq6q5zyzzxtzqn2pdla,6e-09,6e-09,ReadLocation,AmazonS3,kardashian-bucket,3.018e-07,2024-05-20T03:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,36k5vb2fdyyn3h74tfkoz6rp62xo2xpxbhwyvxzesjxviwwvsybq,4e-07,4e-07,ReadBucketReplication,AmazonS3,t51bficebergrave2,1.0,2024-05-20T02:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBZTH6UAAJX:bflanaghan""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,fgvukffghchwif5uwwjmfntkvb4a7cixgcaky3t3kxowoxfregsa,0.0001008,0.0001008,Send,AWSQueueService,arn:aws:sqs:us-east-1:076395046979:cd627433-fe06-4fc8-8680-98852d823077_sandbox,252.0,2024-05-20T10:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,wslexipptidlsqgum5tjffzktpnbege6tqrfz2yd2w5bskqvf6nq,1.368e-07,1.712e-07,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-west-1:076395046979:log-group:/aws/lambda/custodian-missing_ec2_mdsol_tags,5.1886e-06,2024-05-20T10:00:00.000Z,2024-05-20T09:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,cmeaskgc3dhlqj3tybatej6bnroporshmbs3l23exisbaefxnmnq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/434401ea-0630-46bf-a43d-659d3e12be95,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zd6jnlqljiuwficxtjb5fhasxz3ozrutwp2xvfopfpas7pp23qiq,8e-07,8e-07,ReadBucketLifecycle,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,65l6uy5dpdgaoc7z3udde47ph3uhssre6s27euak6jf4nk7a6t3a,0.00672043,0.00672043,Unknown,AmazonCloudWatch,,0.01344086,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,iuxtxyxkuaf2nr5cu2vgginxwcpb752ew7bivrgnudp6nuppmojq,4e-09,4e-09,ReadLocation,AmazonS3,kardashian-bucket,2.012e-07,2024-05-20T09:00:00.000Z,2024-05-20T08:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,bi5jeszvhufuy6lrt77fcog7clt5zhu6cwzeyilruedgmtol5irq,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:eu-central-1:076395046979:key/bdbb982e-8b96-4b7d-bbf7-5ef42443a757,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,p3b3sglmzknbotk4yi5bpgt34sx3pmuah46eu5ejr7unrxdz5rgq,8e-07,8e-07,List,AWSQueueService,,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,myi7ry5mfyhxpqb4upjvrdu7n7ifngg5h6ciyavwr7iylae2otdq,6.3e-09,6.3e-09,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-east-2:076395046979:log-group:/aws/batch/job,2.104e-07,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,22tpcbvk7fnukzreozmlzr4c2tlh6aajhi6a3u7b2xcjxmf3qxka,1.24e-05,1.24e-05,HeadBucket,AmazonS3,config-bucket-076395046979,31.0,2024-05-20T09:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,pgtsrsurdb3cbdogkacw57n5p3f4akshuxsh7ktmdecybpat3phq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/bb0c8b76-19cd-43fb-81e9-49ccca29bf30,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,esgmwnrcuzpm62t2m6lxftbij6ow6mcibide3rpc272nckdq7blq,0.1112694,0.1112694,none,AmazonGuardDuty,,24189.0,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jc4waeovkkdi4ox32yhtod6ftiw5ulmndek2fekixemqfiklphrq,0.00342,0.00342,,AWSCloudTrail,,171.0,2024-05-20T08:00:00.000Z,2024-05-20T02:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2ro2qes3nnhnt6nnif3u2harlocoigtsrrqjoyb7etxdgtcileda,0.0056992693,0.0037421728,PutLogEvents,AmazonCloudWatch,arn:aws:logs:us-east-1:076395046979:log-group:kafka_broker_logs,0.0149686906,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,44zhufkmv6xwpxuhhhzrs2z7vt3qwjvwxznj5i7bp46xyeuobcxa,0.0,0.0,RuleV2,awswaf,arn:aws:wafv2:us-east-1:076395046979:regional/webacl/FMManagedWebACLV2-waf-default-1696342112229/880232ea-8b4b-4aa5-8a6e-157fcc9cc19d,0.0443548391,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,6ruxkym5kr2du5yrcnnhek27oyno3q3ckucwaqkmp6yzilecrz3a,1.06885e-05,9.2799e-06,RunInstances,AmazonEC2,i-0a369bec21c60e481,0.0001325708,2024-05-20T11:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBRMA7G6T4M:amsoni""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,r5qjk2qwp7otqjzrflqrkiutxyklcocbord4prxmwz43u5pgjxiq,0.0037765,0.0037765,,AWSCloudTrail,,1079.0,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,mhm3pwn6vlff3rwun7kv6lubrwfxlzzkbtqmxypaxzmbs2vfbgpq,4.5e-09,4.5e-09,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-east-2:076395046979:log-group:/aws/lambda/bnb-training-lambda,1.511e-07,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,scq57apwaqto3uohq6v4qvc33pvu2kaikrdne42kep6y6fjm3iaa,6e-06,6e-06,DescribeKey,awskms,arn:aws:kms:us-east-1:076395046979:key/add74869-1439-4ffe-8670-c196fad55eee,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,xlsblu5lmwbwafobtboi6mtzojjfhzqam2ve27tsol5p7m25dbwq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/10030ae0-324b-4a01-8853-e94c85bcd161,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hc6gu3a2fhldjbsrbwx4uztlndquw2hqotfnqfdjeh4uf7ksusxa,1.6e-06,1.6e-06,ReadACL,AmazonS3,map-276-tf-test-1,4.0,2024-05-20T09:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4klo2plubkyql5kvh6kb6ulf33h6gwdiba6bqwe3mastk2rfsiyq,3e-06,3e-06,CreateAlias,awskms,arn:aws:kms:us-east-1:076395046979:key/f272f02f-2008-4756-9875-1e29e86c9920,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,byzp4mds6uafjt2abhotmtuk5hczm5tfe5a2fyowoh3o6u5bcpea,1e-05,1e-05,CreateBucket,AmazonS3,map-276-tf-test-1,2.0,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BBSVRBDIDZV:map-276-exec-tf""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,7gmoickso5upx6jz7tfvqgjtkjra3v7iay7r3wn2ipogeskir6ta,5.4e-09,5.4e-09,ReadLogProps,AmazonS3,msms3,5.384e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6ACEVXFXM:mmaradkar""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ytgcl4cjiape43dedfyrarmhjpivbephk6npmiayf6s7qwqnodga,4e-07,4e-07,ReadBucketMetrics,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ufwkohurevkpjqsrhrhunrzcgse5iin4ikdgaen65l6c5h4glywa,5e-06,5e-06,WriteBucketPolicy,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,m5vobtibsisbflvldzvatadn4kkjpu55txdnmuue7a7diqrodnza,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-west-2:076395046979:key/851513d5-f025-4cef-bdf8-dc4f5429db47,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,iimai4jhgmweajooua3uidzvkod5q4mdtcv7gjtrrnizaxzseuba,3e-05,3e-05,PutObject,AmazonS3,costs-bucket-daily,6.0,2024-05-20T09:00:00.000Z,2024-05-20T00:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,fusgjsav66v52rnh74gu4cjuibfpvfku4fksyuvws3cplgk5bhpq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/827c7838-3745-409b-b220-7fd0bffad59e,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kfksexle5uqas7nyfpmcbavvegmbohs5h6k3rkepnyzhmuthfljq,0.0,0.0,,AWSCloudTrail,,499.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,l37bz3qp2t3p2hbqfiqlyxsx2crr4mhzrlgnlvf3ujj7zspuldva,7.8e-05,7.8e-05,DescribeOpsItems,AWSSystemsManager,arn:aws:ssm:us-west-1:076395046979:opsitem/oi-xxxxxxxxxxxx,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kuhp37ykx5yj4c3ok3662p2fa6v7kmurfh45sglrez4hnwua5yza,8e-07,8e-07,ReadBucketPolicy,AmazonS3,twinonco-bucket-mbd12,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBX2JYLH7K6:mambikaprasad""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,5s4wx27mx4chi4mpolbvhbehtvoxybw6xgeoawadnlkelkmduyga,8e-09,8e-09,ListSubscriptions,AmazonSNS,,8.94e-08,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4tsvuzyeye5bogbybl3hmrnywbys6uk2vqktspu7eigvb4ktxmlq,8e-07,8e-07,HeadObject,AmazonS3,t51bficebergrave2,2.0,2024-05-20T06:00:00.000Z,2024-05-20T05:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBZTH6UAAJX:bflanaghan""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,swro467eijo3igwrufld2kaqe4ufmpgj7kery7zrmcuexfgqehkq,1.979e-07,1.979e-07,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:eu-central-1:076395046979:log-group:/aws/lambda/custodian-enable_vpc_flow_logs,6.1087e-06,2024-05-20T02:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,hp6ugqqfkhpl2thnxpmlqp32abfzos7zdfuxiyflnkmigg2noe7a,3e-06,3e-06,CreateKey,awskms,,1.0,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,fkrud4b3cdyqprbqepzp6rvt6xujx7rmqqvukgrkfk2stj7v5pfq,0.0,0.0,,AWSCloudTrail,,1025.0,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,t5z7kid4knsg5zfwiatrr664uumyugu7l23qcpdypw42sguhz6hq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/a79f401c-3989-41de-80fe-d68cfce4f2d8,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,xgfmims7uxzhefffoewtdm2aknrfuxkhi7ct2kkygwgvwhmyyg5q,1.2e-06,1.2e-06,ReadLogProps,AmazonS3,edgectms-gateway-envprep--serverlessdeploymentbuck-bpgw86lvpt0e,3.0,2024-05-20T09:00:00.000Z,2024-05-20T06:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:ubeig@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,zub7nv5uvwo6jbgd22lyg2w3rcta2oq3ymxqu2ufvzioiyfnhr4a,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/2967fca8-ad3e-4785-9437-f377ea4641d0,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,omutodr5kcyuz4qsxn3xhemu27n37fnflgpo3hg2gu7qqr3vgjra,1.7e-09,1.7e-09,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-east-2:076395046979:log-group:/aws/lambda/sftp_s3,5.68e-08,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,yra4ujqcnraggwgwdqgdovdvilqutgyimuwrg62jphwkzeqvdagq,8.2e-09,8.2e-09,ReadBucketLifecycle,AmazonS3,loki-3,8.102e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:sokato@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ua5tl4lmfejjtmxhtuqta52y3hyu72dh5vnr2p2tbi66qysyybwa,5e-10,5e-10,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-east-2:076395046979:log-group:/aws/containerinsights/eks-demo/dataplane,1.72e-08,2024-05-20T07:00:00.000Z,2024-05-20T06:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,2jdq3lxt3x2rfnlebyfnapzmwwg335bhmrgj3iijm2crcem7kv7a,1.823e-07,1.823e-07,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:eu-west-1:076395046979:log-group:/aws/lambda/custodian-enable_vpc_flow_logs,6.0765e-06,2024-05-20T01:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,an3y5fxisfwaxioubisjx4j5bf44h5xgvl2umf7okxp4wd3ujz5a,8e-07,8e-07,ReadBucketReplication,AmazonS3,kardashian-bucket,2.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aansari@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,sffhtoq2a3bzmy7i2j5tlzdb57ngo2o5t2w6vn6racxc6vjjcznq,9e-06,9e-06,DescribeKey,awskms,arn:aws:kms:us-east-2:076395046979:key/6abc0cc1-2b57-4c39-9a0d-db2373677710,3.0,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4llosztos5hl3zzuqr6htpbuujabvfxbhtvzhwhlttetua7wx2ea,1.1e-09,1.1e-09,ReadVersioningProps,AmazonS3,t51bfraveiceberg,1.052e-07,2024-05-20T08:00:00.000Z,2024-05-20T07:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBZTH6UAAJX:bflanaghan""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,gt5muyktfbglek4qgvcgq43ji7yvjh2mztz3qvbaiyuovb5k6lrq,0.0,0.0,ListSubscriptions,AmazonSNS,,8.94e-08,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,yivokts4hzgpuseyetozi3lo5gcwsycy2v72znuo4h4kyjvto4aa,4.05e-08,5.07e-08,HourlyStorageMetering,AmazonCloudWatch,arn:aws:logs:us-west-1:076395046979:log-group:/aws/codebuild/WindowsDevEnvironmentKinesi-QzWtxqBEy2jc,1.5363e-06,2024-05-20T10:00:00.000Z,2024-05-20T09:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,urka3ciu4xp4elvrynkhb4jb7fmxk5h2szciqtx63cu2um6tyalq,3e-06,3e-06,GetKeyRotationStatus,awskms,arn:aws:kms:us-east-1:076395046979:key/50e5622f-f776-4553-951a-077702b2c8f3,1.0,2024-05-20T04:00:00.000Z,2024-05-20T03:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,4wzy4jthy2dtzn7ra33epezgwnkpanvnhzuafrk6mh7aki7qr3ja,3.2e-06,3.2e-06,HeadBucket,AmazonS3,aws-tf-blue,8.0,2024-05-20T08:00:00.000Z,2024-05-20T05:00:00.000Z,"{""aws_created_by"":""AssumedRole:AROARDSL75BB3BYXL3A6J:aescalona@sdaws.imedidata.com""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,5oljvovm63otbo5qnl6sybqv5xkoi52fzt4rljxuxsxolr4p7uza,1.3e-08,1.3e-08,ReadBucketPolicy,AmazonS3,doc-example-bucket-958f97ec-0025-428c-9d7c-eb07e6165eea,6.482e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BB6XUYRRRE2:sdevare""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,ihz6wnbbkjzxxiwdmtoylg5maqidohvwwh24z7erzvyzddjuqb5a,0.09798,0.09798,none,AmazonGuardDuty,,24495.0,2024-05-20T10:00:00.000Z,2024-05-20T00:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,itu6p3cwz5pdlp7ttsx5ahn7vmqays5hzq6rzyx6mlkp3ahan6nq,0.0001995,0.0001995,,AWSCloudTrail,,57.0,2024-05-20T08:00:00.000Z,2024-05-20T02:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,e6kukdzl76phg2333n7tyeidr3mhvatnuvqql6tcy3eyfejazrgq,0.0001004,0.0001004,Send,AWSQueueService,arn:aws:sqs:us-east-1:076395046979:bda28615-420c-4640-a4ba-f926d0aa66d1_sandbox,251.0,2024-05-20T10:00:00.000Z,2024-05-20T01:00:00.000Z,{},2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,jgdu7esdkbr2e5iw2oeqkl6hqsckq6bbfffdhyr7hnsrrbtfl6nq,4.7e-09,4.7e-09,ReadBucketReplication,AmazonS3,twinonco-bucket-mbd12,4.712e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBX2JYLH7K6:mambikaprasad""}",2024-05-20
2024-05-20T00:00:00Z/2024-05-21T00:00:00Z,2024-06-01T00:00:00.000Z,2024-05-01T00:00:00.000Z,kyj4zbdcgecezwnqvzeyz4p4mtlsta2tanyo7pxvsh6ggwgsfaeq,5.7e-09,5.7e-09,ReadBucketLifecycle,AmazonS3,config-bucket-076395046979,5.7e-07,2024-05-20T08:00:00.000Z,2024-05-20T01:00:00.000Z,"{""aws_created_by"":""IAMUser:AIDARDSL75BBTB2MHRTUR:mshaik""}",2024-05-20
